,name,link,title,image,desc
668," Teisha Speight
",https://www.imdb.com/name/nm5807594/,Actress|Too Close to Home,"https://m.media-amazon.com/images/M/MV5BZjRhMGMwYjYtMjI0Zi00ZTM1LWJjMTItOTEyN2U4M2U3Y2JmXkEyXkFqcGdeQXVyNDE0ODk4ODI@._V1_UX140_CR0,0,140,209_AL_.jpg","
Teisha Speight is an American actress best known for her work in TV and film. She has been performing since she was 11, initially within school-affiliated sports and marching band, then transitioning to the film industry. Over the course of her career in entertainment, she has appeared in a variety...                "
669," Taylor Russell
",https://www.imdb.com/name/nm5347988/,Actress|Atlanta,"https://m.media-amazon.com/images/M/MV5BZGI4MWYxZjctYzkxYS00Y2M3LTk5NzQtOTU0YTMwMmU4YTc5XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR24,0,140,209_AL_.jpg","
Taylor Russell was born on July 18, 1994 in Vancouver, British Columbia, Canada. Taylor is an actor and director, known for Bones and All (2022), Waves (2019) and The Heart Still Hums (2020).                "
670," Jasmin Savoy Brown
",https://www.imdb.com/name/nm5506401/,Actress|Bones and All,"https://m.media-amazon.com/images/M/MV5BMmEzOGE1OTItNjVmMy00YTA2LWI3ZTgtN2VjOWNmNjE5NjlhXkEyXkFqcGdeQXVyOTM5NzgwOTA@._V1_UX140_CR0,0,140,209_AL_.jpg","
Jasmin Savoy Brown stars as a lead in the new Shonda Rhimes ABC drama series, 'For The People' with Britt Robertson, Wesam Keesh, and Ben Rappaport. Jasmin also recurred on the Judd Apatow Netflix series 'Love.' She is best known as ""Evie Murphy"" in the critically acclaimed HBO's drama series 'The ...                "
671," Jessica Sula
",https://www.imdb.com/name/nm4088627/,Actress|The Leftovers,"https://m.media-amazon.com/images/M/MV5BZDYxZWZkNWQtOTEzZi00NjI4LTlhOTAtYTNlMzJlZDFmODMxXkEyXkFqcGdeQXVyNjk1MjYyNTA@._V1_UX140_CR0,0,140,209_AL_.jpg","
Jessica Sula (born 3 May 1994)[1] is a British actress known for playing the character Grace Blood in the third generation of the British television series Skins and for her role in the M. Night Shyamalan-directed horror film Split (2016).Sula was born in Swansea to Trinidadian mother Shurla Blades...                "
672," Winnie Harlow
",https://www.imdb.com/name/nm6663210/,Actress|Split,"https://m.media-amazon.com/images/M/MV5BMTU2NDcwMTY0Nl5BMl5BanBnXkFtZTgwNjg1OTE0OTE@._V1_UX140_CR0,0,140,209_AL_.jpg","
Winnie Harlow (born Chantelle Brown-Young) is a Canadian fashion model, spokesperson, and activist. She gained prominence as a contestant on the twenty-first cycle of the U.S. television series America's Next Top Model while having a prominent form of the skin condition vitiligo.Following America's...                "
673," Jaz Sinclair
",https://www.imdb.com/name/nm3596959/,Actress|Alone at Night,"https://m.media-amazon.com/images/M/MV5BNmY3OTRiNjEtZDRkMi00YzQwLWE3ZDctNjQ1M2ExM2ViY2FlXkEyXkFqcGdeQXVyMjI3MjY2ODQ@._V1_UY209_CR34,0,140,209_AL_.jpg","
Jaz Sinclair was born on July 22, 1994 in Dallas, Texas, USA. She is an actress and producer, known for Gen V (2023), Chilling Adventures of Sabrina (2018) and Easy (2016).                "
674," Corinne Foxx
",https://www.imdb.com/name/nm1010724/,Actress|Gen V,"https://m.media-amazon.com/images/M/MV5BY2M0OTMwNzItYTcyMi00MGMxLWFmZjEtZWY3YWFhYWE4ODg3XkEyXkFqcGdeQXVyNjgzNTU2MTE@._V1_UX140_CR0,0,140,209_AL_.jpg","
Corinne grew up in Los Angeles, California, the daughter of Connie and Oscar-winning actor Jamie Foxx. In 2016, Corinne graduated from the University of Southern California, with a bachelor's degree in Public Relations. She studied acting at the Howard Fine Acting Studio and American Academy For ...                "
675," Kira Noir
",https://www.imdb.com/name/nm7601638/,Self|Beat Shazam,"https://m.media-amazon.com/images/M/MV5BMDE2ZmVlMDgtZmM3Yi00ZGViLTg5MDAtN2E1MWIzYmQ4NDUyXkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_UX140_CR0,0,140,209_AL_.jpg","
Kira Noir was born in San Marino, California on July 16th, 1994. Born to a father serving in the Navy, Kira frequently moved from place-to-place. She and her sister mostly grew up in Nashville, TN. While in high school, Kira describes herself as being nerdy and mostly socialized with other students...                "
676," Ashley John
",https://www.imdb.com/name/nm7795985/,Actress|Casey: A True Story,"https://m.media-amazon.com/images/M/MV5BNTIzMThlY2ItYWM5NS00NTk3LWE3MzgtODhjOGRjMWZmNjk4XkEyXkFqcGdeQXVyMTA2NjY2NzQ0._V1_UX140_CR0,0,140,209_AL_.jpg","
Ashley John was born on April 20, 1994 in Charlotte Amalie, St. Thomas, U.S. Virgin Islands. She is an actress, known for Connect (2021), Looch (2016) and Louisiana 1961 (2016).                "
677," Asia Jackson
",https://www.imdb.com/name/nm6642474/,Actress|Connect,"https://m.media-amazon.com/images/M/MV5BMzZjOTNkMTctZWI0ZS00ZjcyLTljNWEtZWZiNjYwYmJhZGNmXkEyXkFqcGdeQXVyNDk0ODY3OTM@._V1_UX140_CR0,0,140,209_AL_.jpg","
Asia Jackson is an actress based in Los Angeles, CA. She is of African-American and Filipino descent. An Air Force brat, Asia moved from California to Mississippi when she was just two weeks old. Since then, she'd moved nine times around the world by the time she was thirteen. She spent two years ...                "
678," Taylor Love
",https://www.imdb.com/name/nm1009484/,Actress|Modern Family,"https://m.media-amazon.com/images/M/MV5BZGMxOWYxODUtODVlNC00YTlkLWJjY2UtNDM5NjZiY2YzMzQxXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Taylor Love is a multifaceted performer who was born in Toronto, Canada. She is biracial with British and Jamaican heritage. She began her acting career when she was 5 years old and has been working to make her mark in the entertainment industry ever since. She is an actress known for Soul Food (...                "
679," Malaika Firth
",https://www.imdb.com/name/nm6145628/,Actress|Most Dangerous Game,"https://m.media-amazon.com/images/M/MV5BMTUwNjE5OTU4NF5BMl5BanBnXkFtZTgwMjg2MTk0MDI@._V1_UY209_CR11,0,140,209_AL_.jpg","
Malaika Firth was born on March 23, 1994 in Mombasa, Coast Province, Kenya. She is an actress, known for Tinie Tempah Feat. Jess Glynne: Not Letting Go (2015), Prada: Spring/Summer 2014 Women's Advertising Campaign (2014) and Versus Versace by Anthony Vaccarello: Spring Summer 2015 New York (2014).                "
680," Karmen Roze
",https://www.imdb.com/name/nm9551112/,Actress|Tinie Tempah Feat. Jess Glynne: Not Letting Go,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Born and raised in the populous city of Atlanta, Georgia, Karmen Roze has always aspired to achieve stardom in the entertainment industry. Karmen's love for being photographed coupled with her inherent expertise at executing sensational poses moved her to pursue modeling in her teens, which she ...                "
681," Laphea Coleman
",https://www.imdb.com/name/nm8297546/,Actress|Wavy Baby,"https://m.media-amazon.com/images/M/MV5BNDk2MzZlYWEtMTBlMS00Nzk4LThlNWEtNDRlMTYzODgwZmQ3XkEyXkFqcGdeQXVyNDY2NTM0MTg@._V1_UY209_CR5,0,140,209_AL_.jpg","
Laphea Coleman was born on October 28, 1994 in Schenectady, New York, USA. She is an actress, known for House Party (2023), Euphoria (2019) and The Big Bang Theory (2007).                "
682," Ali Stolar
",https://www.imdb.com/name/nm6206228/,House Party,"https://m.media-amazon.com/images/M/MV5BZTI2Y2I3MDYtN2NkNy00N2QzLTliYzItZjJkMmVlYTkxNzU4XkEyXkFqcGdeQXVyNTU4ODM1Mzk@._V1_UY209_CR13,0,140,209_AL_.jpg","
Ali Stolar (born Alexandra Elena Stolar-Franklin) is an American actress, singer, and writer. She was born in San Antonio, Texas, though she has lived in the Dallas area most of her life. Ali's love for the arts began at a young age when she joined the Dance Company of Wylie and began acting in ...                "
683," Harlie Vaughn
",https://www.imdb.com/name/nm2588426/,Actress|The Cliff,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Harlie Vaughn was born on June 25, 1994 in the USA. She is an actress, known for Some Guy Who Kills People (2011), Victorious (2010) and Disney's Really Short Report (2007).                "
684," Laura Harrier
",https://www.imdb.com/name/nm5637553/,Actress|Some Guy Who Kills People,"https://m.media-amazon.com/images/M/MV5BNzg5OTEyN2ItN2M0Mi00Yzk0LWI1YmUtNzU2MzU2ZWNlYTE5XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Laura Ruth Harrier (born March 28, 1990) is an American actress and model. Harrier was first recognized for her portrayal of Destiny Evans in the short-lived reboot of the American soap opera One Life to Live in 2013. In 2017, she made her major film debut portraying Liz Allan in Spider-Man: ...                "
685," Michaela Coel
",https://www.imdb.com/name/nm3948190/,Actress|Spider-Man: Homecoming,"https://m.media-amazon.com/images/M/MV5BMmI4YzMzZjYtNDRhNS00OWY0LWE2OTMtMDQ5YTQyYTM0ZWQ2XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Michaela was born on October 1st 1987 as Michaela Boakye-Collinson to Ghanaian parents and brought up in Tower Hamlets by her mother, a devout member of the Pentecostal church who instilled her religion into Michaela and her sister - something that she would later draw on for her play 'Chewing Gum ...                "
686," Yvonne Orji
",https://www.imdb.com/name/nm4772366/,Actress|Chewing Gum,"https://m.media-amazon.com/images/M/MV5BMjA2MDg2MDIzNl5BMl5BanBnXkFtZTgwMzc3OTU2MDI@._V1_UX140_CR0,0,140,209_AL_.jpg","
Yvonne Orji was born on December 2, 1983 in Port Harcourt, Rivers State, Nigeria. She is an actress and writer, known for Insecure (2016), Night School (2018) and First Gen.                "
687," Erica Michelle Singleton
",https://www.imdb.com/name/nm4942987/,Actress|Insecure,"https://m.media-amazon.com/images/M/MV5BNzg1ZDczZDktNTI0ZS00ZjUxLWEwNDAtNTNiYjg5MjVkODMzXkEyXkFqcGdeQXVyMTc4MDg0MTU@._V1_UY209_CR87,0,140,209_AL_.jpg","
Erica Michelle Singleton is a Los Angeles based actress with roots from Arkansas & Mississippi. She is a theater graduate from Jackson State University where she became the first Theater major in the University's history to be elected as The College of Liberal Arts Grand Marshal. In addition to her...                "
688," Kelli Pardo
",https://www.imdb.com/name/nm7604293/,Actress|All American: Homecoming,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Kelli Pardo is known for Finding Carter (2014).                "
689," Christine Horn
",https://www.imdb.com/name/nm1264672/,Actress|Finding Carter,"https://m.media-amazon.com/images/M/MV5BNDRhYjJjMWItNWUwYi00NGE3LWJhYWEtZDYyYTA4ZTVlYWY5XkEyXkFqcGdeQXVyMjMwNzUwMjI@._V1_UX140_CR0,0,140,209_AL_.jpg","
Known to many as ""The Booking Magnet"", Bronx, New York native Christine Horn is a Broadway, film and television actress, a career coach for actors and the author of ""Playing Small: The Actor's Guide To Becoming A Booking Magnet.""With over 20 years of experience Christine has graced stages across ...                "
690," Brittany S. Hall
",https://www.imdb.com/name/nm3593414/,Actress|Snowfall,"https://m.media-amazon.com/images/M/MV5BMzkyNjY5ZGMtMDE3ZC00MTQ3LTkwZjgtYThmMzI2NjcwOTM0XkEyXkFqcGdeQXVyNTk0MTg2Njk@._V1_UY209_CR14,0,140,209_AL_.jpg","
Brittany S. Hall is an American actress born on September 30th, 1987 in Washington D.C She was raised in the D.C./MD area, where she discovered her love for the performing arts. She performed in varies dance recitals and plays starting at an early age, which continued until she graduated high ...                "
691," Tracey Graves
",https://www.imdb.com/name/nm5329084/,Actress|Ballers,"https://m.media-amazon.com/images/M/MV5BM2UyZWYwOTItOGQwZC00NDU3LTk4N2QtYTlmYmUwY2EzZjhlXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR0,0,140,209_AL_.jpg","
Tracey Graves aka TraceyLove was born in Queens, New York, and grew up in Richmond, Virginia.She is an RPCV, meaning a Returned Peace Corps Volunteer. She served 1.5yrs in two villages in Muchinga Province, Zambia from Feb 2018- September 2019.She holds a Bachelor's of Science Degree in Sociology ...                "
692," Coco Jones
",https://www.imdb.com/name/nm4636131/,Actress|Super Turnt,"https://m.media-amazon.com/images/M/MV5BNmVkMDU5NTYtYWUyYy00YzEwLTk1YmItMDU4YjViNWM2MzkwXkEyXkFqcGdeQXVyMjg3ODMwNDE@._V1_UY209_CR8,0,140,209_AL_.jpg","
Courtney Michaela Ann ""Coco"" Jones was born on January 4, 1998 in Columbia, South Carolina and raised in Lebanon, Tennessee to Javonda Antenessia Jones (née Floyd), a session vocalist & Mike Jones, a former NFL player. She rose to prominence starring in the Disney Channel film, Let It Shine (2012) ...                "
693," Tanyell Waivers
",https://www.imdb.com/name/nm8568732/,Actress|Vampires vs. the Bronx,"https://m.media-amazon.com/images/M/MV5BN2VjZjIyYzAtNGI4NC00MTJlLTkxMzQtZGMxZDMyYTgyNTEyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Tanyell Waivers was born on January 6, 1990 in New Orleans, Louisiana, USA. She is an actress and producer, known for Ma (2019), The Demonologist (2019) and Lace (2021).                "
694," Milauna Jackson
",https://www.imdb.com/name/nm1040389/,Actress|Ma,"https://m.media-amazon.com/images/M/MV5BOTc2ZTQ4YTgtZjNiNy00YjAwLTk1MWUtMDQ5MTY1OGVhNTczXkEyXkFqcGdeQXVyMTYxMDM4Njk@._V1_UX140_CR0,0,140,209_AL_.jpg","
Milauna Jackson was born in Chicago, Illinois, USA. Milauna is an actor, known for Dexter (2006), Strike Back (2010) and Brat 2 (2000).                "
695," Dawntavia Bullard
",https://www.imdb.com/name/nm3468825/,Actress|Dexter,"https://m.media-amazon.com/images/M/MV5BZTY2MDFjNGYtNWFjMS00NjE4LWI4YjQtYmU2Zjc4ZjE5YmM0XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Dawntavia Bullard is known for Big Mommas: Like Father, Like Son (2011), Brownsville High (2018) and Sleepy Hollow (2013).                "
696," Murray Gray
",https://www.imdb.com/name/nm6154783/,"Actress|Big Mommas: Like Father, Like Son","https://m.media-amazon.com/images/M/MV5BMTc3NmE5OTUtZTVmMC00NWQ3LTk3NTYtNGVjMjE5MWYzNjEwXkEyXkFqcGdeQXVyNTExODMzNjQ@._V1_UX140_CR0,0,140,209_AL_.jpg","
Murray Gray is originally from Texas. Growing up she was an all star athlete, and received her black belt in Tae Kwon Doe. She attended UCLA's Theater Film and Television Program for a Bachelor of Arts in Acting. Murray has trained with Margie Haber and the Upright Citizens Brigade in Los Angeles, ...                "
697," Heather Paige Cohn
",https://www.imdb.com/name/nm5363540/,Actress|The Devil You Know,https://m.media-amazon.com/images/S/sash/9FayPGLPcrscMjU.png,"
Heather Paige is originally from Augusta, Georgia. Her mother Lynette, worked as hairstylist and is of African American heritage and her father Ken, a nuclear engineer of Jewish/Caucasian background. After moving to a small farm town in Southeast Nebraska, she enrolled in extra classes on theatre, ...                "
698," Vanessa Morgan
",https://www.imdb.com/name/nm0605081/,Actress|Prom Ride,"https://m.media-amazon.com/images/M/MV5BMTYyOTc5ODU1Ml5BMl5BanBnXkFtZTgwMDE3NDY5NTM@._V1_UX140_CR0,0,140,209_AL_.jpg","
Vanessa Morgan was born on March 23, 1992 in Ottawa, Ontario, Canada. She is an actress, known for Riverdale (2017), The Latest Buzz (2007) and My Babysitter's a Vampire (2010). She has been married to Michael Kopech since January 4, 2020. They have one child.                "
699," Kiersey Clemons
",https://www.imdb.com/name/nm4169922/,Actress|Riverdale,"https://m.media-amazon.com/images/M/MV5BNThiZmVjNGYtNzc4OS00MWVhLWEyMzEtY2EwMTczNzgxZDU3XkEyXkFqcGdeQXVyMTAwODc0ODA2._V1_UY209_CR15,0,140,209_AL_.jpg","
Kiersey Clemons was born December 17 in Pensacola, Florida. She grew up in a military family traveling the U.S before settling in Southern California with her parents and three sisters. Always having a love for theatre and performance, the actor/musician has quickly become known for the diverse and...                "
700," Maisie Richardson-Sellers
",https://www.imdb.com/name/nm5114966/,,"https://m.media-amazon.com/images/M/MV5BZTRiNzMzNzctOTA0My00MDM1LTg0ZmItMzNlMGEwMDYyYmRiXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR87,0,140,209_AL_.jpg","
Maisie Richardson-Sellers is an English actress. She is known for her role as Amaya Jiwe / Charlie on the series DC's Legends of Tomorrow, as well as Rebekah Mikaelson / Eva Sinclair on The CW series The Originals, and also as her starring role as King Saul of Israel's daughter Michal in the ABC ...                "
701," Rhyon Nicole Brown
",https://www.imdb.com/name/nm0114499/,Actress|The Kissing Booth 2,"https://m.media-amazon.com/images/M/MV5BZDcwNjNmYmYtYWU1Yy00NjU4LWIyMWItMmI4ZmU0MzExZTM2XkEyXkFqcGdeQXVyMjAxMDI1MTI@._V1_UY209_CR42,0,140,209_AL_.jpg","
As a bona fide star on the rise, Rhyon Nicole Brown is becoming well known in the entertainment industry as a triple threat; bringing complex, powerful characters to life on screen while also writing, recording, and performing her own original music. After a stellar performance as Maya throughout ...                "
702," Parker McKenna Posey
",https://www.imdb.com/name/nm0571321/,Actress|Empire,"https://m.media-amazon.com/images/M/MV5BOGU1ODU4MjEtMWZlNy00NjFkLWEyOWMtNTgwMzIwYzI0MDI1XkEyXkFqcGdeQXVyNDczNzEyNDY@._V1_UY209_CR87,0,140,209_AL_.jpg","
Actress, designer, philanthropist, and curator. After 17 years in the entertainment industry, it is safe to say this young woman is more than what meets the eye. Parker originates from humble beginnings in Los Angeles, CA where she started developing her acting skills at the tender age of four. In ...                "
703," Ciara Renée
",https://www.imdb.com/name/nm4946636/,Actor|Conundrum: Secrets Among Friends,"https://m.media-amazon.com/images/M/MV5BNzRjZWNiN2QtZmY3Ni00ZDllLTkzODYtYWViZDc0YmRmODcxXkEyXkFqcGdeQXVyNDA4OTIwMjU@._V1_UX140_CR0,0,140,209_AL_.jpg","
Ciara Renee (born 19 October 1990), is a NYC actress, model, singer and dancer. Renée replaced Patina Miller in the Tony-Award winning Broadway revival of Pippin as Leading Player. She also appeared in Big Fish on Broadway, as The Witch, as well as regional productions of The Hunchback of Notre ...                "
704," Britne Oldford
",https://www.imdb.com/name/nm4162863/,Actress|The Flash,"https://m.media-amazon.com/images/M/MV5BMjQxODQ1NjQxNl5BMl5BanBnXkFtZTgwNzEwMjk1MDI@._V1_UY209_CR9,0,140,209_AL_.jpg","
Originally from Toronto, Canada, Britne Oldford moved to New York City to pursue her acting career. She has been based in New York ever since, suitcase at the ready. Britne is represented by Authentic Talent and Literary Management, Paradigm Talent Agency, Wolf-Kasteler Public Relations, and ...                "
705," Nesta Cooper
",https://www.imdb.com/name/nm5050435/,Actress|Free Guy,"https://m.media-amazon.com/images/M/MV5BZDNkMTFiYzAtOThjMi00MzJkLTg5YWUtNDQ2OGVmMWUzYzQxXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR4,0,140,209_AL_.jpg","
Nesta Cooper was born on December 11, 1993 in Mississauga, Toronto, Ontario, Canada. Nesta is an actor, known for Bliss (2021), The Edge of Seventeen (2016) and #Realityhigh (2017).                "
706," Ryan Destiny
",https://www.imdb.com/name/nm3629113/,Actress|Bliss,"https://m.media-amazon.com/images/M/MV5BMTA1NTk0MGItZDFlYi00MTQ4LTg3ZTktMGEyMzE1ZjUzNDY1XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Ryan Destiny was born on January 8, 1995 in Detroit, Michigan, USA. Ryan is an actor and set decorator, known for Star (2016), Flint Strong and Doja Cat: Need to Know (2021).                "
707," Jourdan Dunn
",https://www.imdb.com/name/nm5435984/,Actress|Star,"https://m.media-amazon.com/images/M/MV5BMTUwNzUxMDMwNV5BMl5BanBnXkFtZTgwNDI0NDc3NTE@._V1_UY209_CR4,0,140,209_AL_.jpg","
Jourdan Dunn is an English fashion model. She was born in the West London suburb of Greenford, where she grew up with her mother, a receptionist of Jamaican heritage, and two younger brothers. She was discovered in Hammersmith Primark, at the age of 16 and signed to Storm Model Management. In ...                "
708," Kylee Russell
",https://www.imdb.com/name/nm2069734/,Actress|Zoolander 2,"https://m.media-amazon.com/images/M/MV5BMTAwODc5MTEzMjNeQTJeQWpwZ15BbWU3MDYyMDUzMzE@._V1_UY209_CR12,0,140,209_AL_.jpg","
Kylee Russell was born on October 8, 1996 in Panorama City, California, USA. She is an actress, known for Jump In! (2007), Mississippi Damned (2009) and The Sub (2017). She is married to Gavvin Schmidt. They have one child.                "
709," Pepi Sonuga
",https://www.imdb.com/name/nm3345344/,Actress|Jump In!,"https://m.media-amazon.com/images/M/MV5BYzU2YjdiZDMtZGQ5Zi00Y2UwLWEwYTEtYWQ0MjJjMTVmZjVkXkEyXkFqcGdeQXVyMzM3MjkxNDM@._V1_UY209_CR34,0,140,209_AL_.jpg","
Pepi Sonuga is one to watch on both the big and small screen. The Nigerian-American actress was born in Lagos, Nigeria and moved to Los Angeles, California at the age of 10 to begin pursuing a career in entertainment. At 15 years old, she won the title of Miss Jr. Teen Los Angeles in a local ...                "
710," Aleisha Allen
",https://www.imdb.com/name/nm0020248/,Actress|Queens,"https://m.media-amazon.com/images/M/MV5BMjA5MzM1MTE2M15BMl5BanBnXkFtZTYwNjk5MTQz._V1_UY209_CR12,0,140,209_AL_.jpg","
Allen was born Aleisha LaNaé Allen in New York City on April 28, 1991, and has been modeling for print and TV ads since the age of 4. As a 6-year-old she appeared on ''Blue's Clues'', and later she became a series regular on ''Out of the Box''.A singer and ballerina (as well as an actress), Allen ...                "
711," Chloe Bailey
",https://www.imdb.com/name/nm1352900/,Actress|School of Rock,"https://m.media-amazon.com/images/M/MV5BOWY2YTQzZTgtMTExNS00Y2QxLWIzNDgtZDA2N2FhZGE0MDU3XkEyXkFqcGdeQXVyNTUyNTQxNDc@._V1_UY209_CR4,0,140,209_AL_.jpg","
Chloe Bailey was born on July 1, 1998 in Atlanta, Georgia, USA. She is an actress and composer, known for Last Holiday (2006), A Wrinkle in Time (2018) and Chlöe: Have Mercy (2021).                "
712," Hannah Hodson
",https://www.imdb.com/name/nm1970053/,Actress|Last Holiday,"https://m.media-amazon.com/images/M/MV5BZmRiOGVmZjMtY2Q0Ni00NDE3LThjZGItZWFlNzA2ZDA4OGEwXkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_UY209_CR115,0,140,209_AL_.jpg","
Hannah Hodson is a New York-based actress from Brooklyn. She has been acting since the age of eleven, when she was cast in a Nike Air Jordan commercial directed by Spike Lee. She has since starred in a number of television series and films, most notably as Camille on TNT's Hawthorne and Lorna on ...                "
713," Camille Hyde
",https://www.imdb.com/name/nm6385603/,Actress|Hawthorne,"https://m.media-amazon.com/images/M/MV5BNWJmMjUxN2YtZWM2ZS00Mjk1LWEyZjMtM2Q5YzM1NjIwMWQ0XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Camille Hyde, born and raised in Washington DC, began her acting career at age 4 in a school musical. She continued to pursue her passion for acting and singing throughout her childhood until she moved to California and was cast in Nickelodeon's Power Rangers Dino Charge as Shelby, the Pink Ranger....                "
714," Teala Dunn
",https://www.imdb.com/name/nm1911958/,Actress|American Vandal,"https://m.media-amazon.com/images/M/MV5BMzU0ZGFlZGUtMWFkZC00OGNmLWE0YmQtZjEzOGFkMmJjNzJiXkEyXkFqcGdeQXVyNTMwMTg5MDI@._V1_UY209_CR19,0,140,209_AL_.jpg","
Teala Dunn was born on December 8, 1996 in New Jersey, USA. She is actress, and YouTube content creator with over three million subscribers where she does videos about beauty and style tips, travel videos, and talks directly to her subscribers. Teala was a series regular on the TBS series Are We ...                "
715," Greta Onieogou
",https://www.imdb.com/name/nm1800934/,Actress|Are We There Yet?,"https://m.media-amazon.com/images/M/MV5BMjExMjc4NzQ4NF5BMl5BanBnXkFtZTgwMTU4MDkxMTE@._V1_UY209_CR87,0,140,209_AL_.jpg","
Greta Onieogou was born on March 14, 1991 in St. Petersburg, Russia. Greta is an actor, known for Fever Pitch (2005), Miss Sloane (2016) and Heroes Reborn: Dark Matters (2015).                "
716," Taylour Paige
",https://www.imdb.com/name/nm3666749/,Actress|Fever Pitch,"https://m.media-amazon.com/images/M/MV5BMzA1MDViMmItNDQ0Ny00NTNiLWJmZmYtNTFiMThhMThlYTA5XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Taylour Paige was born and raised in Inglewood, California. Paige started her career at a young age training at the Westside Ballet Academy, and spent two summers at the Kirov Academy of Ballet in Washington, DC. In 2001, she became a student of the choreographer, director, executive producer, and ...                "
717," Diona Reasonover
",https://www.imdb.com/name/nm5169583/,Actress|Zola,"https://m.media-amazon.com/images/M/MV5BMTY3Nzc3MTQxOF5BMl5BanBnXkFtZTgwODkxODMwMzE@._V1_UY209_CR17,0,140,209_AL_.jpg","
Diona Reasonover was born on January 6, 1992 in the USA. Diona is an actor and writer, known for NCIS: Naval Criminal Investigative Service (2003), Periodic Talks (2021) and Grace and Frankie (2015). Diona has been married to Patricia Villetto since March 2018.                "
718," Tinashe
",https://www.imdb.com/name/nm0434186/,Actress|NCIS: Naval Criminal Investigative Service,"https://m.media-amazon.com/images/M/MV5BMjQyODQyODAwMF5BMl5BanBnXkFtZTgwMTI5ODg5ODE@._V1_UX140_CR0,0,140,209_AL_.jpg","
Tinashe was born on February 6, 1993 in Lexington, Kentucky, USA. She is an actress and composer, known for Out of Jimmy's Head (2007), Masked and Anonymous (2003) and Two and a Half Men (2003).                "
719," Shanica Knowles
",https://www.imdb.com/name/nm2215967/,Actress|Out of Jimmy's Head,"https://m.media-amazon.com/images/M/MV5BNjc0NDQ3OTE1OV5BMl5BanBnXkFtZTcwMDA0OTM0Mw@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Shanica Channell Knowles was born on November 17, 1990 in Miami Florida. Her native home is Cedar Rapids, Iowa. Shanica is an Actress, Singer/Songwriter. Her first Acting job was on Unfabulous (2005) most known for Hannah Montana (2006-2011) Jump In (2007) MegaChurch Murder (2015) Surviving Compton...                "
720," Olive Gray
",https://www.imdb.com/name/nm2315236/,Actress|Hannah Montana,"https://m.media-amazon.com/images/M/MV5BZDg5NWEzY2UtZWFkYS00YzBhLTg3ODMtNDExMTc3YWJhNWE5XkEyXkFqcGdeQXVyNjY2ODA4OTI@._V1_UY209_CR13,0,140,209_AL_.jpg","
Olive Gray was born on December 16, 1994 in London, England, UK. Olive is an actor, known for Halo (2022), Half Moon Investigations (2009) and Year Million (2017).                "
721," Chelsea Harris
",https://www.imdb.com/name/nm1571692/,Actress|Halo,"https://m.media-amazon.com/images/M/MV5BMjYxZTc5MGItM2NiZS00YjE2LWEwNDgtMjEwMWVlZTEzMjdlXkEyXkFqcGdeQXVyMjM5MTk5OTM@._V1_UY209_CR17,0,140,209_AL_.jpg","
Chelsea Harris was born on March 30, 1990 in Columbus, Georgia, USA. Chelsea is an actor, known for Snowpiercer (2020), Designated Survivor (2016) and Top Gun: Maverick (2022).                "
722," Aeriél Miranda
",https://www.imdb.com/name/nm2493428/,Actress|Snowpiercer,"https://m.media-amazon.com/images/M/MV5BMTlmYTZmZmUtNDllYS00MDA1LWJhYWYtNzE0MzliZjJkNmY1XkEyXkFqcGdeQXVyNDM5ODgwMjY@._V1_UY209_CR12,0,140,209_AL_.jpg","
Aeriél Miranda (better known as ""ARI"" - a name of endearment given to her by friends, followers and industry professionals) is a Dallas, Texas native, born and raised, having seasonally lived in Boston and New Orleans. Brought up by youthful parents, her mother is an African American woman hailing ...                "
